Date,AC.MX,ALFAA.MX,ALSEA.MX,AMXL.MX,ASURB.MX,BBAJIOO.MX,BIMBOA.MX,BOLSAA.MX,CEMEXCPO.MX,CUERVO.MX,ELEKTRA.MX,FEMSAUBD.MX,GAPB.MX,GCARSOA1.MX,GCC.MX,GENTERA.MX,GFINBURO.MX,GFNORTEO.MX,GMEXICOB.MX,GRUMAB.MX,IENOVA.MX,KIMBERA.MX,KOFUBL.MX,LABB.MX,LIVEPOLC-1.MX,MEGACPO.MX,NMKA.MX,OMAB.MX,ORBIA.MX,PE&OLES.MX,PINFRA.MX,Q.MX,SITESB-1.MX,TLEVISACPO.MX,VESTA.MX,WALMEX.MX,MXN
2021-02-16,95.25,12.020000457763672,24.780000686645508,13.949999809265137,347.8999938964844,24.729999542236328,38.9900016784668,46.599998474121094,13.100000381469727,44.88999938964844,1391.1199951171875,143.36000061035156,205.5,52.959999084472656,128.6300048828125,7.940000057220459,19.530000686645508,107.75,92.5999984741211,230.27000427246094,75.43000030517578,34.91999816894531,91.08000183105469,21.59000015258789,66.20999908447266,75.8499984741211,,121.2699966430664,44.939998626708984,307.3800048828125,158.4600067138672,113.98999786376953,,34.869998931884766,37.86000061035156,61.97999954223633,19.94930076599121
2021-02-17,96.5,12.050000190734863,24.8799991607666,13.899999618530273,361.25,24.829999923706055,38.86000061035156,45.7400016784668,12.930000305175781,43.939998626708984,1389.18994140625,142.4600067138672,212.25999450683594,54.11000061035156,127.93000030517578,7.840000152587891,19.3700008392334,109.9800033569336,96.29000091552734,230.16000366210938,74.51000213623047,35.13999938964844,91.80999755859375,21.809999465942383,66.69000244140625,75.81999969482422,,124.69000244140625,45.08000183105469,309.4599914550781,157.3699951171875,112.7699966430664,,34.27000045776367,38.93000030517578,62.91999816894531,20.225540161132812
2021-02-18,96.2699966430664,11.859999656677246,24.520000457763672,13.770000457763672,353.3500061035156,24.719999313354492,38.33000183105469,45.31999969482422,12.40999984741211,42.90999984741211,1388.719970703125,142.97000122070312,210.6199951171875,52.189998626708984,128.27999877929688,7.960000038146973,19.059999465942383,108.9000015258789,97.9800033569336,229.91000366210938,74.58999633789062,34.880001068115234,93.11000061035156,21.510000228881836,66.5,74.12000274658203,,121.04000091552734,44.93000030517578,301.7200012207031,157.66000366210938,111.02999877929688,,33.04999923706055,38.95000076293945,60.150001525878906,20.212539672851562
2021-02-19,98.30000305175781,12.149999618530273,24.75,13.699999809265137,354.8599853515625,24.209999084472656,38.36000061035156,45.119998931884766,12.930000305175781,42.16999816894531,1387.9300537109375,143.99000549316406,207.57000732421875,51.31999969482422,126.44000244140625,7.989999771118164,19.010000228881836,106.02999877929688,101.93000030517578,229.97000122070312,75.12999725341797,34.79999923706055,92.44999694824219,21.3700008392334,66.2699966430664,75.48999786376953,,121.94000244140625,45.06999969482422,304.0899963378906,156.58999633789062,112.0999984741211,,32.84000015258789,39.119998931884766,62.220001220703125,20.308229446411133
2021-02-22,95.4800033569336,11.720000267028809,24.829999923706055,13.630000114440918,352.9100036621094,24.270000457763672,37.099998474121094,44.38999938964844,13.09000015258789,40.849998474121094,1379.22998046875,144.22999572753906,209.0,49.25,123.19000244140625,8.170000076293945,18.25,106.3499984741211,109.97000122070312,228.74000549316406,74.12000274658203,34.59000015258789,91.61000061035156,20.969999313354492,64.12000274658203,74.08000183105469,,121.2300033569336,44.06999969482422,302.07000732421875,152.27000427246094,112.4800033569336,,32.18000030517578,38.75,60.310001373291016,20.487449645996094
2021-02-23,95.55999755859375,11.5,24.829999923706055,13.520000457763672,369.3500061035156,24.969999313354492,38.029998779296875,43.209999084472656,13.289999961853027,40.5,1379.18994140625,142.47999572753906,212.19000244140625,50.86000061035156,129.92999267578125,8.109999656677246,18.65999984741211,110.27999877929688,108.29000091552734,225.08999633789062,74.56999969482422,33.599998474121094,89.95999908447266,20.809999465942383,64.80999755859375,73.30000305175781,,124.31999969482422,44.34000015258789,300.739990234375,156.92999267578125,111.29000091552734,,31.889999389648438,39.900001525878906,62.75,20.742029190063477
2021-02-24,94.98999786376953,11.399999618530273,24.670000076293945,13.420000076293945,379.6400146484375,24.489999771118164,38.86000061035156,41.959999084472656,14.010000228881836,41.65999984741211,1383.9000244140625,143.14999389648438,213.0399932861328,50.22999954223633,133.47999572753906,8.850000381469727,18.479999542236328,109.12999725341797,104.27999877929688,225.4199981689453,74.22000122070312,33.540000915527344,90.43000030517578,20.469999313354492,63.900001525878906,73.19000244140625,,123.30000305175781,45.45000076293945,301.4800109863281,156.39999389648438,112.45999908447266,,32.290000915527344,39.45000076293945,61.540000915527344,20.513269424438477
2021-02-25,94.72000122070312,11.300000190734863,24.31999969482422,13.520000457763672,386.2099914550781,24.059999465942383,38.130001068115234,41.86000061035156,13.65999984741211,40.83000183105469,1383.989990234375,142.8699951171875,207.02000427246094,49.22999954223633,132.32000732421875,9.850000381469727,18.079999923706055,104.0,99.75,224.1999969482422,73.18000030517578,33.5099983215332,88.95999908447266,20.8799991607666,61.9900016784668,72.58999633789062,,121.0999984741211,46.95000076293945,288.9800109863281,152.74000549316406,113.01000213623047,,30.81999969482422,39.130001068115234,59.61000061035156,20.377559661865234
2021-02-26,94.7699966430664,11.390000343322754,25.440000534057617,13.390000343322754,391.42999267578125,24.030000686645508,39.29999923706055,42.849998474121094,13.9399995803833,43.150001525878906,1385.8399658203125,143.13999938964844,211.63999938964844,51.84000015258789,130.80999755859375,10.640000343322754,18.860000610351562,105.05999755859375,99.33000183105469,228.02000427246094,72.80999755859375,33.45000076293945,87.79000091552734,20.989999771118164,63.33000183105469,72.23999786376953,,121.36000061035156,48.790000915527344,287.1499938964844,153.8800048828125,113.79000091552734,,31.1299991607666,39.4900016784668,59.68000030517578,20.910900115966797
2021-03-01,95.55999755859375,11.489999771118164,27.170000076293945,13.420000076293945,382.1300048828125,24.299999237060547,39.70000076293945,42.20000076293945,14.069999694824219,43.15999984741211,1383.8699951171875,143.75,213.9600067138672,52.040000915527344,131.97000122070312,10.079999923706055,18.510000228881836,105.33999633789062,99.38999938964844,229.0,72.5,34.380001068115234,89.0199966430664,20.5,63.41999816894531,72.36000061035156,,126.43000030517578,48.29999923706055,288.1400146484375,155.88999938964844,113.4800033569336,,30.84000015258789,39.91999816894531,60.540000915527344,20.789569854736328
2021-03-02,96.79000091552734,11.470000267028809,27.450000762939453,13.539999961853027,385.0299987792969,24.799999237060547,40.59000015258789,42.83000183105469,14.369999885559082,44.7400016784668,1381.9100341796875,145.5399932861328,219.7899932861328,52.650001525878906,131.47999572753906,9.989999771118164,18.649999618530273,107.80000305175781,105.7699966430664,233.16000366210938,73.9000015258789,34.13999938964844,90.98999786376953,20.559999465942383,64.37999725341797,72.0,,130.99000549316406,49.93000030517578,288.7900085449219,155.07000732421875,115.91000366210938,,31.420000076293945,40.5,61.36000061035156,20.654029846191406
2021-03-03,97.05000305175781,11.729999542236328,26.56999969482422,13.760000228881836,383.6099853515625,24.790000915527344,40.790000915527344,43.81999969482422,15.180000305175781,44.2400016784668,1380.4200439453125,146.1199951171875,226.47000122070312,53.2599983215332,134.5399932861328,10.520000457763672,18.850000381469727,112.81999969482422,103.95999908447266,233.72999572753906,73.6500015258789,34.81999969482422,92.97000122070312,20.450000762939453,64.06999969482422,72.56999969482422,,134.38999938964844,50.0,292.3800048828125,156.47000122070312,113.73999786376953,,31.5,40.2400016784668,63.119998931884766,20.603410720825195
2021-03-04,98.47000122070312,11.75,26.559999465942383,13.829999923706055,368.989990234375,25.18000030517578,40.619998931884766,43.5,14.34000015258789,45.0,1379.52001953125,151.61000061035156,223.39999389648438,54.400001525878906,136.42999267578125,10.699999809265137,18.649999618530273,108.25,100.55000305175781,235.17999267578125,73.37000274658203,34.189998626708984,96.18000030517578,20.899999618530273,64.16999816894531,72.98999786376953,,131.97999572753906,49.97999954223633,280.4800109863281,155.58999633789062,115.18000030517578,,31.260000228881836,40.720001220703125,63.86000061035156,20.956090927124023
2021-03-05,99.19999694824219,12.180000305175781,26.979999542236328,14.050000190734863,363.8900146484375,25.030000686645508,41.47999954223633,42.540000915527344,14.630000114440918,45.189998626708984,1379.1300048828125,157.22000122070312,228.88999938964844,53.7599983215332,137.8000030517578,10.739999771118164,18.860000610351562,105.63999938964844,100.19999694824219,239.82000732421875,74.16000366210938,34.9900016784668,98.63999938964844,20.719999313354492,63.41999816894531,72.29000091552734,,136.02000427246094,51.599998474121094,281.4599914550781,158.75999450683594,113.87999725341797,,31.549999237060547,40.310001373291016,63.22999954223633,21.13340950012207
